OSD188_6_14_RI	OSD189_6_14_YNG	OSD190_6_14_KI	OSD191_6_14_DRW	OSD31_6_14_PH	OSD32_6_14_NSI	OSD33_6_14_MI
0.0000	0.0000	0.0000	0.0504	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;MSB-4B10;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;MidBa8;
0.0000	0.0035	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Enhygromyxa;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;
0.0279	0.0000	0.0000	0.1385	0.0000	0.0153	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured;
0.0797	0.1326	0.1058	0.2560	0.0167	0.0498	0.1890	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;PS-B29;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis;
0.0080	0.0000	0.0000	0.0462	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;
0.0638	0.0000	0.0397	0.1007	0.0042	0.0000	0.0115	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;uncultured;
0.0000	0.0000	0.0000	0.0168	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;UASB-TL25;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;VHS-B4-70;
0.0000	0.0000	0.0044	0.0336	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;mle1-27;
0.0757	0.0035	0.2029	0.2056	0.0000	0.0115	0.0401	Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j;
0.0000	0.0000	0.0000	0.0168	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;053A03-B-DI-P58;
0.4106	0.1082	0.3308	0.2350	0.0876	0.0881	0.1775	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;
0.0000	0.0000	0.0000	0.0042	0.0042	0.0153	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;Pseudobacteriovorax;
0.7733	1.1971	0.5292	1.9262	0.3087	0.6129	1.0767	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;
0.0000	0.0000	0.0000	0.0671	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;uncultured;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Elev-16S-509;
0.0558	0.0000	0.0221	0.0000	0.0250	0.0038	0.0000	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;
0.0159	0.0070	0.0000	0.0000	0.0042	0.0000	0.0115	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurovum;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;RCP1-48;
0.0040	0.0000	0.0000	0.0042	0.0083	0.0115	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;
0.0399	0.0000	0.0088	0.0042	0.0125	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;uncultured;
0.0000	0.0000	0.0088	0.0000	0.0042	0.0077	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;
0.0000	0.0000	0.0000	0.0000	0.0209	0.1647	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Aestuariibacter;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0192	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Agaribacter;
0.0080	0.0070	0.0044	0.0000	0.0042	0.0153	0.0344	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Bowmanella;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;
0.0159	0.0105	0.0221	0.0000	0.0167	0.0077	0.0286	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;
0.0120	0.0070	0.0176	0.0084	0.0292	0.0689	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;
0.0000	0.0035	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Salinimonas;
0.0000	0.0035	0.0044	0.0042	0.0292	0.0766	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;uncultured;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Celerinatantimonadaceae;Celerinatantimonas;
0.0159	0.0000	0.0044	0.0126	0.0626	0.0421	0.0286	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;
0.0000	0.0000	0.0176	0.0168	0.0042	0.0421	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea;
0.0040	0.0000	0.0044	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas;
0.0000	0.0489	0.0441	0.0000	0.0042	0.0000	0.0286	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Algicola;
0.0399	0.0628	0.1279	0.0084	0.0876	0.0996	0.0344	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Psychrosphaera;
0.0000	0.0105	0.0000	0.0000	0.0042	0.0345	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;uncultured;
0.0040	0.0070	0.0309	0.0000	0.0209	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Psychrobium;
0.0239	0.0105	0.0088	0.0042	0.0125	0.0153	0.0745	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;
0.0996	0.0035	0.0000	0.0042	0.0417	0.0230	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella;
0.0040	0.0000	0.0132	0.0084	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;uncultured;
0.0080	0.0000	0.0088	0.0336	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;BD7-8 marine group;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;CK-1C2-67;
0.0000	0.0070	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;CS-B046;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;uncultured;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;
0.0000	0.0000	0.0000	0.0336	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;BD2-7;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Aestuariicella;
0.0080	0.0000	0.0088	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Candidatus Endobugula;
0.0080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Eionea;
0.0080	0.0035	0.0044	0.0042	0.0000	0.0230	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Maricurvus;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Pseudoteredinibacter;
0.0080	0.0000	0.0000	0.0126	0.0083	0.0115	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia;
0.0000	0.0000	0.0000	0.0000	0.0125	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;
0.0120	0.0000	0.0176	0.0504	0.0167	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;uncultured;
0.0000	0.0035	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;
0.0797	0.0035	0.0309	0.0546	0.0459	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Haliea;
0.0359	0.0070	0.0044	0.0546	0.0709	0.0077	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;
0.0159	0.0140	0.0000	0.1553	0.0042	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Luminiphilus;
0.6896	0.6247	0.4013	1.1205	1.3807	0.6129	0.1890	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;
0.0717	0.0000	0.0838	0.0042	0.0292	0.0268	0.0687	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;
0.0279	0.0000	0.0000	0.0168	0.0083	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Pseudohaliea;
0.0120	0.0140	0.0000	0.0168	0.0000	0.0038	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;C1-B045;
0.5062	0.0349	0.2029	0.0000	0.0709	0.0843	0.0630	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;
0.0837	0.4991	0.0132	0.0629	0.0584	0.0804	0.0229	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;
0.0000	0.0000	0.0044	0.0168	0.0000	0.0000	0.0286	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Dasania;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Litorivivens;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Oceanicoccus;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Sinobacterium;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0229	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Zhongshania;
0.0000	0.0035	0.0132	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;
0.0040	0.0000	0.0000	0.0210	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalispira;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiogranum;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;uncultured;
0.0120	0.0000	0.0044	0.0839	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus;
0.6099	0.0384	0.1985	0.7680	0.0959	0.0153	0.5326	Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26 marine group;
0.0040	0.0000	0.0000	0.0252	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;EC3;
0.0040	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buchnera;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Budvicia;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buttiauxella;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus Blochmannia;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus Rosenkranzia;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cedecea;
0.1953	0.0524	0.0485	0.7008	1.6644	0.3409	0.2634	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter;
1.5386	0.2373	0.5557	0.4658	0.1961	1.1798	0.1890	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;
0.0478	0.0105	0.0088	0.0378	0.1126	0.0766	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
0.0000	0.0035	0.0000	0.0000	0.0417	0.0306	0.0172	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;
0.0040	0.0035	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Lelliottia;
0.0080	0.0000	0.0000	0.0000	0.0042	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Phaseolibacter;
0.0000	0.0035	0.0044	0.0000	0.0167	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Plesiomonas;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pragia;
0.0080	0.0035	0.0044	0.0168	0.0000	0.0115	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella;
0.0518	0.0140	0.0176	0.0588	0.0542	0.0689	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Raoultella;
0.0080	0.0000	0.0000	0.0000	0.0042	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rosenbergiella;
0.6736	0.1291	0.1764	0.4197	0.7050	0.5516	0.1489	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;
0.0717	0.0035	0.0000	0.0168	0.0083	0.0038	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;uncultured;
0.0399	0.0000	0.0132	0.0042	0.0250	0.0077	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Marinicella;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Sedimenticola;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiohalomonas;
0.0040	0.0000	0.0000	0.0042	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiohalophilus;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiolapillus;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Wenzhouxiangella;
0.3906	1.6647	0.3131	0.8981	0.3879	1.2449	0.8075	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;
0.0199	0.0070	0.0221	0.0965	0.0209	0.0536	0.0172	Bacteria;Proteobacteria;Gammaproteobacteria;HTA4;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;I3A;
0.4624	0.2199	0.3219	0.2686	0.3754	0.3026	0.3837	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;
0.1196	0.0907	0.0794	0.5791	0.0459	0.0153	0.0916	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;
0.0359	0.0000	0.0000	0.0252	0.0167	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;
0.0000	0.0035	0.0000	0.0042	0.0000	0.0153	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylovulum;
0.0239	0.0000	0.0044	0.0042	0.0000	0.0192	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;2B4;
0.0000	0.0209	0.1852	0.0000	0.0083	0.0038	0.0630	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;
0.0159	0.0000	0.0000	0.0252	0.0083	0.0268	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;BPS-CK174;
0.0080	0.0070	0.0000	0.0084	0.0000	0.0077	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;CrystalBog021C3;
0.0120	0.0035	0.0221	0.0168	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Endozoicomonas;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Kistimonas;
0.0000	0.0035	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter;
0.0199	0.0070	0.6483	0.0000	0.0209	0.0192	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
0.0040	0.0035	0.0000	0.0000	0.0042	0.0038	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola;
0.0000	0.0000	0.6792	0.0000	0.0417	0.0000	0.3207	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;J8P41000-1F04;
0.0120	0.0035	0.0397	0.0042	0.0292	0.0192	0.0916	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;JL-ETNP-Y6;
0.0199	0.0279	0.0176	0.0839	0.0042	0.0421	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nit5Au0613-695;
0.3986	0.2059	0.1323	0.8687	0.0709	0.1800	0.2348	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182 clade;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;
0.0199	0.0000	0.0309	0.0000	0.0667	0.0383	0.0172	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Balneatrix;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Litoribacillus;
0.0797	0.0419	0.0485	0.0588	0.0459	0.0575	0.0172	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium;
0.0199	0.0000	0.0000	0.0000	0.0000	0.0115	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;
0.0080	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Motiliproteus;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptuniibacter;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceaniserpentilla;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceanobacter;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleibacter;
0.0080	0.0000	0.0000	0.0000	0.0000	0.0038	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleispira;
0.5341	0.1815	0.5116	0.1427	0.1877	0.3333	1.3630	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudohongiella;
0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Thalassolituus;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;uncultured;
