OSD188_6_14_RI	OSD189_6_14_YNG	OSD190_6_14_KI	OSD191_6_14_DRW	OSD31_6_14_PH	OSD32_6_14_NSI	OSD33_6_14_MI
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;TBZ33;
42	0	31	0	100	0	175	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;ZD0405;
0	0	1	1	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;PYR10d3;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;
6	0	1	0	2	2	5	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
0	0	0	0	2	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges;
2	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;
0	0	0	0	0	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca;
5	0	1	0	5	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;
34	5	16	14	67	12	13	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;SS1-B-09-64;
0	0	1	0	0	0	30	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Oceanococcus;
0	13	42	0	2	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;
279	23	131	183	31	59	217	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;ZD0417 marine group;
1	0	2	14	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Sva0071;
0	1	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;1G93;
0	1	2	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;EV818SWSAP88;
1	0	1	0	1	1	1	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Gven-D09;
0	0	0	5	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;H2-104-2;
0	0	0	0	0	0	8	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;
1	0	0	0	2	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Marine Methylotrophic Group 3;
0	0	0	0	0	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;endosymbionts;
1	0	1	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;uncultured;
2	0	1	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Cocleimonas;
2	0	3	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Leucothrix;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Methylohalomonas;
22	58	8	11	38	13	19	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;
1	1	1	2	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;uncultured;
2	3	1	5	1	5	1	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichales Incertae Sedis;Caedibacter;
5	13	11	15	0	0	13	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichales Incertae Sedis;Candidatus Endoecteinascidia;
2	0	0	0	3	3	1	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;uncultured;
1	1	1	2	4	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Enterovibrio;
4	4	2	4	7	6	0	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Grimontia;
16	1	3	8	11	4	4	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;
76	70	20	25	64	66	1	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
6	1	0	0	8	10	0	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;uncultured;
0	0	0	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;X35;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Algiphilaceae;Algiphilus;
54	38	33	247	85	20	52	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
0	0	2	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia;
0	0	1	0	2	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Solimonadaceae;Fontimonas;
0	0	3	0	0	0	2	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Solimonadaceae;Polycyclovorans;
1	0	0	0	3	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;
28	9	6	11	18	16	1	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
0	0	1	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales Incertae Sedis;Steroidobacter;
6	0	4	17	0	1	42	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;uncultured;
10	2	14	76	2	0	14	Bacteria;Proteobacteria;Gammaproteobacteria;uncultured;
0	0	0	2	0	0	1	Bacteria;Proteobacteria;JTB23;
6	1	4	6	1	2	7	Bacteria;Proteobacteria;JdFBHP3;
0	0	0	3	0	0	0	Bacteria;Proteobacteria;MACA-EFT26;
0	0	1	1	0	0	0	Bacteria;Proteobacteria;Proteobacteria Incertae Sedis;Unknown Order;Unknown Family;Candidatus Tenderia;
28	24	15	38	2	8	55	Bacteria;Proteobacteria;SPOTSOCT00m83;
0	0	0	0	0	0	1	Bacteria;Proteobacteria;Skagenf62;
0	0	0	2	0	0	0	Bacteria;Proteobacteria;pItb-vmat-80;
0	0	0	6	0	0	0	Bacteria;RBG-1 (Zixibacteria);
63	79	44	23	16	22	145	Bacteria;SBR1093;
2	0	0	1	0	0	0	Bacteria;SR1 (Absconditabacteria);
0	0	0	1	0	0	0	Bacteria;Saccharibacteria;
0	1	0	0	0	0	0	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Brevinemataceae;Brevinema;
2	0	0	5	0	0	0	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta 2;
2	0	0	3	0	0	1	Bacteria;TM6 (Dependentiae);
0	0	1	0	0	0	0	Bacteria;Tectomicrobia;
0	0	0	1	0	0	0	Bacteria;Tectomicrobia;Tectomicrobia Incertae Sedis;Unknown Order;Unknown Family;Candidatus Entotheonella;
0	0	0	2	1	0	0	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;
23	29	16	52	5	13	14	Bacteria;Verrucomicrobia;Arctic97B-4 marine group;
26	4	6	84	2	7	24	Bacteria;Verrucomicrobia;OPB35 soil group;
0	0	0	1	0	0	0	Bacteria;Verrucomicrobia;OPB35 soil group;Unknown Order;Unknown Family;Pedosphaera;
8	3	1	2	0	1	1	Bacteria;Verrucomicrobia;Opitutae;A714019;
52	26	22	40	1	1	8	Bacteria;Verrucomicrobia;Opitutae;MB11C04 marine group;
2	2	3	4	0	0	1	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Cerasicoccus;
405	416	0	0	3	11	0	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita;
2	2	7	18	1	2	0	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Lentimonas;
6	4	3	2	1	1	1	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus;
0	14	0	0	0	2	6	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;marine group;
2	0	0	7	0	6	0	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;uncultured;
16	153	0	1	2	49	0	Bacteria;Verrucomicrobia;R76-B128;
0	0	0	3	0	0	0	Bacteria;Verrucomicrobia;S-BQ2-57 soil group;
118	22	28	96	65	9	16	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;
16	7	2	2	14	0	1	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;
1	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;
2	0	0	2	1	17	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus;
41	0	46	7	11	4	7	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;
5	0	1	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;uncultured;
2	0	0	40	0	0	0	Bacteria;Verrucomicrobia;WCHB1-41;
325	414	699	431	1152	785	603	No Relative
